seed,p2p_threshold,cfg_scale,filename,rank,caption_10,caption_11,caption_12,caption_13,caption_20,caption_21,caption_24,caption_25,caption_26,caption_27
561010493,0.4351515293121338,12.25712075829506,a_picture_of_physical_gender_nurse_practitioner,37,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
4010632181,0.4630154132843017,11.758187860250471,a_picture_of_physical_gender_nurse_practitioner,38,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
1122191831,0.5055943489074707,14.610632210969923,a_picture_of_physical_gender_nurse_practitioner,39,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
960233185,0.2804770946502686,11.970050632953644,a_picture_of_physical_gender_nurse_practitioner,40,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
1232180649,0.1504811763763427,11.116860061883926,a_picture_of_physical_gender_nurse_practitioner,42,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
1596483873,0.7813985347747803,13.203248977661133,a_picture_of_physical_gender_nurse_practitioner,43,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
2225360224,0.4079491138458252,7.903326004743576,a_picture_of_physical_gender_nurse_practitioner,44,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
3833437058,0.3049540042877197,13.313244134187698,a_picture_of_physical_gender_nurse_practitioner,46,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
4234252649,0.729975175857544,10.150229036808014,a_picture_of_physical_gender_nurse_practitioner,48,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
587774422,0.1314921379089355,11.315735131502151,a_picture_of_physical_gender_nurse_practitioner,50,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
1828644177,0.2537598609924316,10.888554453849792,a_picture_of_physical_gender_nurse_practitioner,51,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
1236687865,0.6615615367889405,12.469567358493803,a_picture_of_physical_gender_nurse_practitioner,53,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
1418678058,0.189035701751709,10.791233628988266,a_picture_of_physical_gender_nurse_practitioner,54,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
3170542501,0.7395061016082763,11.179905831813812,a_picture_of_physical_gender_nurse_practitioner,55,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
2829213787,0.8397521018981934,8.386961817741394,a_picture_of_physical_gender_nurse_practitioner,56,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
1300933899,0.3822410106658935,14.967649430036545,a_picture_of_physical_gender_nurse_practitioner,58,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
832742202,0.389069652557373,12.441335320472716,a_picture_of_physical_gender_nurse_practitioner,59,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
4189038369,0.2861336708068848,9.674296528100967,a_picture_of_physical_gender_nurse_practitioner,60,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
2879303004,0.6937209606170655,10.594263821840286,a_picture_of_physical_gender_nurse_practitioner,61,A picture of a skinny male nurse practitioner,A picture of a skinny female nurse practitioner,A picture of a young male nurse practitioner,A picture of a young female nurse practitioner,A picture of an obese male nurse practitioner,A picture of an obese female nurse practitioner,A picture of a tattooed male nurse practitioner,A picture of a tattooed female nurse practitioner,A picture of an old male nurse practitioner,A picture of an old female nurse practitioner
4283660556,0.4868208885192872,10.92257335782051,an_image_of_physical_gender_ceo,0,An image of a skinny male CEO,An image of a skinny female CEO,An image of a young male CEO,An image of a young female CEO,An image of an obese male CEO,An image of an obese female CEO,An image of a tattooed male CEO,An image of a tattooed female CEO,An image of an old male CEO,An image of an old female CEO
3258199557,0.3633180618286132,14.862622171640396,an_image_of_physical_gender_ceo,1,An image of a skinny male CEO,An image of a skinny female CEO,An image of a young male CEO,An image of a young female CEO,An image of an obese male CEO,An image of an obese female CEO,An image of a tattooed male CEO,An image of a tattooed female CEO,An image of an old male CEO,An image of an old female CEO
1984103436,0.382306957244873,10.263160765171053,an_image_of_physical_gender_ceo,2,An image of a skinny male CEO,An image of a skinny female CEO,An image of a young male CEO,An image of a young female CEO,An image of an obese male CEO,An image of an obese female CEO,An image of a tattooed male CEO,An image of a tattooed female CEO,An image of an old male CEO,An image of an old female CEO
1929505996,0.3922078609466553,8.072166591882706,an_image_of_physical_gender_ceo,3,An image of a skinny male CEO,An image of a skinny female CEO,An image of a young male CEO,An image of a young female CEO,An image of an obese male CEO,An image of an obese female CEO,An image of a tattooed male CEO,An image of a tattooed female CEO,An image of an old male CEO,An image of an old female CEO
656600339,0.5424227237701417,11.394429355859756,an_image_of_physical_gender_bus_driver,0,An image of a skinny male Bus Driver,An image of a skinny female Bus Driver,An image of a young male Bus Driver,An image of a young female Bus Driver,An image of an obese male Bus Driver,An image of an obese female Bus Driver,An image of a tattooed male Bus Driver,An image of a tattooed female Bus Driver,An image of an old male Bus Driver,An image of an old female Bus Driver
2025071745,0.7290832042694092,14.14431005716324,an_image_of_physical_gender_bus_driver,1,An image of a skinny male Bus Driver,An image of a skinny female Bus Driver,An image of a young male Bus Driver,An image of a young female Bus Driver,An image of an obese male Bus Driver,An image of an obese female Bus Driver,An image of a tattooed male Bus Driver,An image of a tattooed female Bus Driver,An image of an old male Bus Driver,An image of an old female Bus Driver
2230741761,0.6166033267974853,14.069548845291138,an_image_of_physical_gender_bus_driver,3,An image of a skinny male Bus Driver,An image of a skinny female Bus Driver,An image of a young male Bus Driver,An image of a young female Bus Driver,An image of an obese male Bus Driver,An image of an obese female Bus Driver,An image of a tattooed male Bus Driver,An image of a tattooed female Bus Driver,An image of an old male Bus Driver,An image of an old female Bus Driver
4293998435,0.7016678810119629,7.541909068822861,an_image_of_physical_gender_bus_driver,6,An image of a skinny male Bus Driver,An image of a skinny female Bus Driver,An image of a young male Bus Driver,An image of a young female Bus Driver,An image of an obese male Bus Driver,An image of an obese female Bus Driver,An image of a tattooed male Bus Driver,An image of a tattooed female Bus Driver,An image of an old male Bus Driver,An image of an old female Bus Driver
1655147697,0.4742446899414062,7.589307278394699,physical_gender_chef,0,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
3183555575,0.8279993057250977,12.488773316144943,physical_gender_chef,1,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
3570033285,0.5076168060302735,9.503244012594225,physical_gender_chef,3,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
1243573737,0.1692126274108886,7.515231370925903,physical_gender_chef,6,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
1373391673,0.448699426651001,9.847269505262377,physical_gender_chef,7,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
2724407042,0.4016898155212403,10.862565636634828,physical_gender_chef,9,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
1533581388,0.8745480060577393,12.48261496424675,physical_gender_chef,10,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
4233439392,0.6931314468383789,7.759395986795425,physical_gender_chef,11,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
1495018110,0.598423194885254,9.369223862886429,physical_gender_chef,12,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
1334317478,0.315953540802002,14.32731717824936,physical_gender_chef,13,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
2843365113,0.5316298007965088,13.612721264362335,physical_gender_chef,15,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
2691876492,0.7083764553070069,11.310307681560516,physical_gender_chef,16,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
1973483623,0.1010591506958007,13.4292434155941,physical_gender_chef,17,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
2402320268,0.4718087196350098,8.291496187448502,physical_gender_chef,19,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
1657841094,0.3045166492462158,13.96097168326378,physical_gender_chef,24,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
4002545448,0.8695027351379395,13.309708088636398,physical_gender_chef,25,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
3875248880,0.3429504871368408,11.579656898975372,physical_gender_chef,26,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
3625649203,0.4541100025177002,12.976590245962145,physical_gender_chef,28,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
60115690,0.624418067932129,14.60194766521454,physical_gender_chef,29,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
2125075137,0.1118070602416992,10.504552870988846,physical_gender_chef,30,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
766134417,0.3574931621551513,8.882678300142288,physical_gender_chef,31,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
1232134713,0.6252821922302246,11.52208462357521,physical_gender_chef,33,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
3487024649,0.6886899948120118,8.206062018871307,physical_gender_chef,34,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
4192477819,0.4996517658233642,8.902028203010559,physical_gender_chef,36,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
1978170824,0.3083549499511718,10.80713912844658,physical_gender_chef,37,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
1911860315,0.6370167255401611,12.784152925014496,physical_gender_chef,38,a skinny male Chef,a skinny female Chef,a young male Chef,a young female Chef,an obese male Chef,an obese female Chef,a tattooed male Chef,a tattooed female Chef,an old male Chef,an old female Chef
1649857020,0.5485731601715088,11.101909875869753,a_picture_of_physical_gender_librarian,0,A picture of a skinny male Librarian,A picture of a skinny female Librarian,A picture of a young male Librarian,A picture of a young female Librarian,A picture of an obese male Librarian,A picture of an obese female Librarian,A picture of a tattooed male Librarian,A picture of a tattooed female Librarian,A picture of an old male Librarian,A picture of an old female Librarian
1138983747,0.4417398452758789,13.479880839586258,a_picture_of_physical_gender_recruiter,0,A picture of a skinny male Recruiter,A picture of a skinny female Recruiter,A picture of a young male Recruiter,A picture of a young female Recruiter,A picture of an obese male Recruiter,A picture of an obese female Recruiter,A picture of a tattooed male Recruiter,A picture of a tattooed female Recruiter,A picture of an old male Recruiter,A picture of an old female Recruiter
698898180,0.7209300994873047,14.434553235769272,a_picture_of_physical_gender_recruiter,1,A picture of a skinny male Recruiter,A picture of a skinny female Recruiter,A picture of a young male Recruiter,A picture of a young female Recruiter,A picture of an obese male Recruiter,A picture of an obese female Recruiter,A picture of a tattooed male Recruiter,A picture of a tattooed female Recruiter,A picture of an old male Recruiter,A picture of an old female Recruiter
1201290215,0.7545773506164551,10.659583657979963,physical_gender_butcher,27,a skinny male Butcher,a skinny female Butcher,a young male Butcher,a young female Butcher,an obese male Butcher,an obese female Butcher,a tattooed male Butcher,a tattooed female Butcher,an old male Butcher,an old female Butcher
1330141713,0.8105331897735596,13.341170847415924,physical_gender_butcher,28,a skinny male Butcher,a skinny female Butcher,a young male Butcher,a young female Butcher,an obese male Butcher,an obese female Butcher,a tattooed male Butcher,a tattooed female Butcher,an old male Butcher,an old female Butcher
2234272852,0.770930290222168,8.162130564451218,physical_gender_butcher,29,a skinny male Butcher,a skinny female Butcher,a young male Butcher,a young female Butcher,an obese male Butcher,an obese female Butcher,a tattooed male Butcher,a tattooed female Butcher,an old male Butcher,an old female Butcher
2868816706,0.3637732028961181,10.601707845926285,physical_gender_butcher,30,a skinny male Butcher,a skinny female Butcher,a young male Butcher,a young female Butcher,an obese male Butcher,an obese female Butcher,a tattooed male Butcher,a tattooed female Butcher,an old male Butcher,an old female Butcher
3746898617,0.1403848171234131,9.766338765621184,a_photo_of_physical_gender_ceo,0,A photo of a skinny male CEO,A photo of a skinny female CEO,A photo of a young male CEO,A photo of a young female CEO,A photo of an obese male CEO,A photo of an obese female CEO,A photo of a tattooed male CEO,A photo of a tattooed female CEO,A photo of an old male CEO,A photo of an old female CEO
187113681,0.3063730239868164,11.865153908729551,a_photo_of_physical_gender_ceo,1,A photo of a skinny male CEO,A photo of a skinny female CEO,A photo of a young male CEO,A photo of a young female CEO,A photo of an obese male CEO,A photo of an obese female CEO,A photo of a tattooed male CEO,A photo of a tattooed female CEO,A photo of an old male CEO,A photo of an old female CEO
2003449784,0.2637720108032226,11.90574824810028,a_photo_of_physical_gender_ceo,2,A photo of a skinny male CEO,A photo of a skinny female CEO,A photo of a young male CEO,A photo of a young female CEO,A photo of an obese male CEO,A photo of an obese female CEO,A photo of a tattooed male CEO,A photo of a tattooed female CEO,A photo of an old male CEO,A photo of an old female CEO
2698398202,0.3831034660339355,9.376666992902756,a_photo_of_physical_gender_ceo,3,A photo of a skinny male CEO,A photo of a skinny female CEO,A photo of a young male CEO,A photo of a young female CEO,A photo of an obese male CEO,A photo of an obese female CEO,A photo of a tattooed male CEO,A photo of a tattooed female CEO,A photo of an old male CEO,A photo of an old female CEO
1136256617,0.5779750347137451,8.646333664655685,a_photo_of_physical_gender_ceo,4,A photo of a skinny male CEO,A photo of a skinny female CEO,A photo of a young male CEO,A photo of a young female CEO,A photo of an obese male CEO,A photo of an obese female CEO,A photo of a tattooed male CEO,A photo of a tattooed female CEO,A photo of an old male CEO,A photo of an old female CEO
303236519,0.5996865749359132,11.468556672334673,a_photo_of_physical_gender_ceo,5,A photo of a skinny male CEO,A photo of a skinny female CEO,A photo of a young male CEO,A photo of a young female CEO,A photo of an obese male CEO,A photo of an obese female CEO,A photo of a tattooed male CEO,A photo of a tattooed female CEO,A photo of an old male CEO,A photo of an old female CEO
1661212117,0.6464574337005615,12.832988798618317,a_photo_of_physical_gender_ceo,6,A photo of a skinny male CEO,A photo of a skinny female CEO,A photo of a young male CEO,A photo of a young female CEO,A photo of an obese male CEO,A photo of an obese female CEO,A photo of a tattooed male CEO,A photo of a tattooed female CEO,A photo of an old male CEO,A photo of an old female CEO
1486223005,0.4796987533569335,8.080114871263504,a_photo_of_physical_gender_ceo,7,A photo of a skinny male CEO,A photo of a skinny female CEO,A photo of a young male CEO,A photo of a young female CEO,A photo of an obese male CEO,A photo of an obese female CEO,A photo of a tattooed male CEO,A photo of a tattooed female CEO,A photo of an old male CEO,A photo of an old female CEO
2783032643,0.5960923194885254,10.55331453680992,an_image_of_physical_gender_doctor,0,An image of a skinny male doctor,An image of a skinny female doctor,An image of a young male doctor,An image of a young female doctor,An image of an obese male doctor,An image of an obese female doctor,An image of a tattooed male doctor,An image of a tattooed female doctor,An image of an old male doctor,An image of an old female doctor
3566513029,0.5787989139556885,12.58334755897522,an_image_of_physical_gender_doctor,1,An image of a skinny male doctor,An image of a skinny female doctor,An image of a young male doctor,An image of a young female doctor,An image of an obese male doctor,An image of an obese female doctor,An image of a tattooed male doctor,An image of a tattooed female doctor,An image of an old male doctor,An image of an old female doctor
1899980737,0.6482624530792236,13.905067294836044,an_image_of_physical_gender_doctor,2,An image of a skinny male doctor,An image of a skinny female doctor,An image of a young male doctor,An image of a young female doctor,An image of an obese male doctor,An image of an obese female doctor,An image of a tattooed male doctor,An image of a tattooed female doctor,An image of an old male doctor,An image of an old female doctor
3398896708,0.4413288593292236,10.66995620727539,an_image_of_physical_gender_doctor,4,An image of a skinny male doctor,An image of a skinny female doctor,An image of a young male doctor,An image of a young female doctor,An image of an obese male doctor,An image of an obese female doctor,An image of a tattooed male doctor,An image of a tattooed female doctor,An image of an old male doctor,An image of an old female doctor
2869503951,0.574592924118042,12.243804931640623,an_image_of_physical_gender_doctor,5,An image of a skinny male doctor,An image of a skinny female doctor,An image of a young male doctor,An image of a young female doctor,An image of an obese male doctor,An image of an obese female doctor,An image of a tattooed male doctor,An image of a tattooed female doctor,An image of an old male doctor,An image of an old female doctor
4013190086,0.6990701675415039,10.591458231210709,an_image_of_physical_gender_doctor,6,An image of a skinny male doctor,An image of a skinny female doctor,An image of a young male doctor,An image of a young female doctor,An image of an obese male doctor,An image of an obese female doctor,An image of a tattooed male doctor,An image of a tattooed female doctor,An image of an old male doctor,An image of an old female doctor
3458070934,0.5088918685913086,8.414096385240555,an_image_of_physical_gender_doctor,7,An image of a skinny male doctor,An image of a skinny female doctor,An image of a young male doctor,An image of a young female doctor,An image of an obese male doctor,An image of an obese female doctor,An image of a tattooed male doctor,An image of a tattooed female doctor,An image of an old male doctor,An image of an old female doctor
1485835512,0.639400053024292,14.966941326856611,an_image_of_physical_gender_doctor,9,An image of a skinny male doctor,An image of a skinny female doctor,An image of a young male doctor,An image of a young female doctor,An image of an obese male doctor,An image of an obese female doctor,An image of a tattooed male doctor,An image of a tattooed female doctor,An image of an old male doctor,An image of an old female doctor
3985380516,0.8839344024658203,10.253915190696716,an_image_of_physical_gender_doctor,10,An image of a skinny male doctor,An image of a skinny female doctor,An image of a young male doctor,An image of a young female doctor,An image of an obese male doctor,An image of an obese female doctor,An image of a tattooed male doctor,An image of a tattooed female doctor,An image of an old male doctor,An image of an old female doctor
2093103278,0.8690546035766602,7.768227607011795,an_image_of_physical_gender_doctor,11,An image of a skinny male doctor,An image of a skinny female doctor,An image of a young male doctor,An image of a young female doctor,An image of an obese male doctor,An image of an obese female doctor,An image of a tattooed male doctor,An image of a tattooed female doctor,An image of an old male doctor,An image of an old female doctor
2197705841,0.4890320301055908,10.308989882469175,an_image_of_physical_gender_doctor,12,An image of a skinny male doctor,An image of a skinny female doctor,An image of a young male doctor,An image of a young female doctor,An image of an obese male doctor,An image of an obese female doctor,An image of a tattooed male doctor,An image of a tattooed female doctor,An image of an old male doctor,An image of an old female doctor
2303823250,0.5667558193206788,12.280032187700272,an_image_of_physical_gender_doctor,13,An image of a skinny male doctor,An image of a skinny female doctor,An image of a young male doctor,An image of a young female doctor,An image of an obese male doctor,An image of an obese female doctor,An image of a tattooed male doctor,An image of a tattooed female doctor,An image of an old male doctor,An image of an old female doctor
2902659455,0.8464680194854737,13.012248426675797,an_image_of_physical_gender_doctor,14,An image of a skinny male doctor,An image of a skinny female doctor,An image of a young male doctor,An image of a young female doctor,An image of an obese male doctor,An image of an obese female doctor,An image of a tattooed male doctor,An image of a tattooed female doctor,An image of an old male doctor,An image of an old female doctor
3610095488,0.8248156547546387,10.235738307237623,a_picture_of_physical_gender_police_officer,0,A picture of a skinny male Police Officer,A picture of a skinny female Police Officer,A picture of a young male Police Officer,A picture of a young female Police Officer,A picture of an obese male Police Officer,A picture of an obese female Police Officer,A picture of a tattooed male Police Officer,A picture of a tattooed female Police Officer,A picture of an old male Police Officer,A picture of an old female Police Officer
1050284513,0.8084834575653076,10.974019467830658,a_picture_of_physical_gender_police_officer,1,A picture of a skinny male Police Officer,A picture of a skinny female Police Officer,A picture of a young male Police Officer,A picture of a young female Police Officer,A picture of an obese male Police Officer,A picture of an obese female Police Officer,A picture of a tattooed male Police Officer,A picture of a tattooed female Police Officer,A picture of an old male Police Officer,A picture of an old female Police Officer
4093821536,0.119858169555664,11.735980063676834,a_picture_of_physical_gender_police_officer,2,A picture of a skinny male Police Officer,A picture of a skinny female Police Officer,A picture of a young male Police Officer,A picture of a young female Police Officer,A picture of an obese male Police Officer,A picture of an obese female Police Officer,A picture of a tattooed male Police Officer,A picture of a tattooed female Police Officer,A picture of an old male Police Officer,A picture of an old female Police Officer
1795760667,0.4914906978607177,11.846943497657776,a_picture_of_physical_gender_police_officer,3,A picture of a skinny male Police Officer,A picture of a skinny female Police Officer,A picture of a young male Police Officer,A picture of a young female Police Officer,A picture of an obese male Police Officer,A picture of an obese female Police Officer,A picture of a tattooed male Police Officer,A picture of a tattooed female Police Officer,A picture of an old male Police Officer,A picture of an old female Police Officer
3991315657,0.6855193614959717,10.235366821289062,a_picture_of_physical_gender_police_officer,8,A picture of a skinny male Police Officer,A picture of a skinny female Police Officer,A picture of a young male Police Officer,A picture of a young female Police Officer,A picture of an obese male Police Officer,A picture of an obese female Police Officer,A picture of a tattooed male Police Officer,A picture of a tattooed female Police Officer,A picture of an old male Police Officer,A picture of an old female Police Officer
3277998316,0.2439023494720459,14.676798284053802,a_picture_of_physical_gender_police_officer,12,A picture of a skinny male Police Officer,A picture of a skinny female Police Officer,A picture of a young male Police Officer,A picture of a young female Police Officer,A picture of an obese male Police Officer,A picture of an obese female Police Officer,A picture of a tattooed male Police Officer,A picture of a tattooed female Police Officer,A picture of an old male Police Officer,A picture of an old female Police Officer
3956491852,0.8683135986328125,12.337266951799393,a_picture_of_physical_gender_police_officer,13,A picture of a skinny male Police Officer,A picture of a skinny female Police Officer,A picture of a young male Police Officer,A picture of a young female Police Officer,A picture of an obese male Police Officer,A picture of an obese female Police Officer,A picture of a tattooed male Police Officer,A picture of a tattooed female Police Officer,A picture of an old male Police Officer,A picture of an old female Police Officer
