Unnamed: 0,index,caption_1,caption_2,filename,type,image_id,source_file,destination_file,label_1,label_2,label_3,label,correct
30290,18832,A person cooking some food on a grill.,A man cooking some food on a grill.,258883_1,counterfactual,30290,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/258883_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30290.jpg,caption_2,,,caption_2,correct
30291,7598,A trolley car parked in a parking lot.,A trolley bus parked in a parking lot.,82846_1,original,30291,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/82846_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30291.jpg,neither,,,caption_1,neither
30292,10964,Two black cows facing each other with woods behind them.,Two black cows facing each other with cows behind them.,125806_0,counterfactual,30292,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/125806_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30292.jpg,caption_1,,,caption_2,incorrect
30293,18306,A dining room with some plants are seen.,A living room with some plants are seen.,322352_0,original,30293,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/322352_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30293.jpg,caption_1,,,caption_1,correct
30294,1304,A woman in yellow scarf holding a cellphone.,A woman in yellow dress holding a cellphone.,459272_3,counterfactual,30294,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/459272_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30294.jpg,caption_2,,,caption_2,correct
30295,22760,A boy swinging a baseball bat on a field near others.,A boy swinging a baseball bat on a field near Houston.,305309_2,counterfactual,30295,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/305309_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30295.jpg,caption_1,,,caption_2,incorrect
30296,16253,A surfboard leans against a wheelbarrow on the lawn.,A surfboard leans against a wheelbarrow on the beach.,107554_3,original,30296,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/107554_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30296.jpg,caption_1,,,caption_1,correct
30297,560,A couple of dirt bikers in a race.,A couple of mountain bikers in a race.,214192_4,original,30297,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/214192_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30297.jpg,caption_1,,,caption_1,correct
30298,6820,A truck driving down the middle of a street next to a crowd of people.,A car driving down the middle of a street next to a crowd of people.,210394_3,original,30298,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/210394_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30298.jpg,neither,,,caption_1,neither
30299,13602,A man teaching a boy how to ride a skateboard.,A man teaching a girl how to ride a skateboard.,87476_2,counterfactual,30299,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/87476_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30299.jpg,caption_2,,,caption_2,correct
30300,23012,A person jumping in the air with a tennis racket in their hand.,A kid jumping in the air with a tennis racket in their hand.,74092_4,counterfactual,30300,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/74092_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30300.jpg,caption_2,,,caption_2,correct
30301,19330,A man surfing beside a bird on a cloudy day,A man surfing beside a beach on a cloudy day,516318_0,original,30301,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/516318_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30301.jpg,caption_1,,,caption_1,correct
30302,15462,"A cutting board with parley, carrot, celery, and garlic.","A cutting board with ginger, carrot, celery, and garlic.",251537_1,counterfactual,30302,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/251537_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30302.jpg,caption_2,,,caption_2,correct
30303,17665,A surfer goes airborne on top of a wave in the ocean.,A surfer goes airborne on top of a wave in the Caribbean.,263403_3,original,30303,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/263403_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30303.jpg,caption_1,,,caption_1,correct
30304,22342,a little girl is running on the grass with a kite,a little girl is running on the beach with a kite,399462_2,counterfactual,30304,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/399462_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30304.jpg,caption_2,,,caption_2,correct
30305,693,Man blowing out white candles on top of a brown cake. ,Woman blowing out white candles on top of a brown cake.,211825_4,counterfactual,30305,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/211825_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30305.jpg,neither,,,caption_2,neither
30306,14851,A family are playing frisbee on the beach.,A family are playing frisbee on the lawn.,334719_2,counterfactual,30306,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/334719_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30306.jpg,caption_2,,,caption_2,correct
30307,22014,A man standing with a baseball bat in a room.,A boy standing with a baseball bat in a room.,136915_1,original,30307,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/136915_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30307.jpg,caption_1,,,caption_1,correct
30308,9763,The grey and white cat stares up near a laptop.,The grey and white kitten stares up near a laptop.,403817_4,counterfactual,30308,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/403817_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30308.jpg,caption_1,,,caption_2,incorrect
30309,12348,a person covering his face next to many boxes of bananas,a boy covering his face next to many boxes of bananas,527029_1,counterfactual,30309,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/527029_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30309.jpg,caption_1,,,caption_2,incorrect
30310,23031,A group of four matching vases are adorned with glass butterflies.,A group of four matching vases are adorned with glass beads.,429530_3,original,30310,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/429530_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30310.jpg,neither,,,caption_1,neither
30311,20702,two girls walk off the windy beach while a kite flies overhead,two men walk off the windy beach while a kite flies overhead,294695_0,original,30311,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/294695_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30311.jpg,caption_1,,,caption_1,correct
30312,4709,A red car parked in front of an abandoned bus.,A red car parked in front of an abandoned house.,543043_4,original,30312,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/543043_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30312.jpg,neither,,,caption_1,neither
30313,15814,"Plates that have a burger, french fries, and condiments on them.","shirts that have a burger, french fries, and condiments on them.",18575_1,original,30313,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/18575_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30313.jpg,caption_1,,,caption_1,correct
30314,22195,Blurred images of people walk past a huge clock on a street.,Blurred images of people walk past a huge sign on a street.,409542_3,counterfactual,30314,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/409542_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30314.jpg,caption_2,,,caption_2,correct
30315,11908,A woman stands on a snow covered hill. ,A woman stands on a snow covered street.,343453_0,counterfactual,30315,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/343453_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30315.jpg,caption_2,,,caption_2,correct
30316,20653,A boy with a bat has a batting helmet pulled over his face.,A boy with a mustache has a batting helmet pulled over his face.,370375_4,counterfactual,30316,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/370375_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30316.jpg,caption_2,,,caption_2,correct
30317,13464,"A serving of rice, carrots, green pod beans and an egg each in their own small plastic containers.","A serving of rice, carrots, green pod beans and an apple each in their own small plastic containers.",221872_3,counterfactual,30317,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/221872_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30317.jpg,neither,,,caption_2,neither
30318,2023,A toilet seat behind a tree in the open outdoor.,A toilet seat behind a tree in the open countryside.,89761_0,counterfactual,30318,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/89761_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30318.jpg,caption_2,,,caption_2,correct
30319,9704,A man in suit and tie walking in front of a white building.,A man in suit and tie stands in front of a white building.,170955_4,counterfactual,30319,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/170955_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30319.jpg,caption_2,,,caption_2,correct
30320,18999,A child sitting cross legged in front of a birthday cake.,A man sitting cross legged in front of a birthday cake.,102820_4,original,30320,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/102820_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30320.jpg,caption_1,,,caption_1,correct
30321,24377,Three people pose for a picture while drinking wine,Three men pose for a picture while drinking wine,442161_0,counterfactual,30321,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/442161_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30321.jpg,caption_2,,,caption_2,correct
30322,22242,A man hitting a tennis ball with a tennis racquet.,A player hitting a tennis ball with a tennis racquet.,25424_0,original,30322,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/25424_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30322.jpg,both,,,caption_1,both
30323,9440,Cows grazing on the grass in front of a building.,Cows grazing on the grass in front of a barn.,272212_3,original,30323,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/272212_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30323.jpg,caption_1,,,caption_1,correct
30324,1897,A herd of sheep traveling down a city street.,A herd of cattle traveling down a city street.,338304_2,original,30324,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/338304_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30324.jpg,caption_1,,,caption_1,correct
30325,3659,A glass bowl of chopped oranges and strawberries,A glass bowl of chopped pineapple and strawberries,136772_3,counterfactual,30325,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/136772_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30325.jpg,caption_2,,,caption_2,correct
30326,14184,a person jumping a skate board into the air,a man jumping a skate board into the air,190841_1,counterfactual,30326,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/190841_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30326.jpg,caption_1,,,caption_2,incorrect
30327,10208,A dog in a leash harness posing for a photo.,A dog in a leash costume posing for a photo.,392818_0,counterfactual,30327,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/392818_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30327.jpg,caption_2,,,caption_2,correct
30328,13946,A horse is grazing in a field beside train tracks.,A cow is grazing in a field beside train tracks.,491683_2,counterfactual,30328,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/491683_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30328.jpg,caption_2,,,caption_2,correct
30329,20662,A beige older building with a window display of clothing and a large clock above the door. ,A beige older building with a window display of flowers and a large clock above the door.,76211_4,original,30329,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/76211_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30329.jpg,neither,,,caption_1,neither
30330,24008,People riding bicycles with a teddy bear on a city street,Kids riding bicycles with a teddy bear on a city street,411938_2,original,30330,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/411938_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30330.jpg,caption_1,,,caption_1,correct
30331,4308,A large chicken walking through a grass covered landscape.,A large chicken walking through a snow covered landscape.,104119_0,original,30331,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/104119_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30331.jpg,caption_1,,,caption_1,correct
30332,4761,A cat plays with grass outside in the garden.,A cat plays with toys outside in the garden.,222235_2,original,30332,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/222235_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30332.jpg,caption_1,,,caption_1,correct
30333,9561,A man is wearing a black suit and a printed tie,A man is wearing a black suit and a printed shirt,18770_1,counterfactual,30333,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/18770_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30333.jpg,caption_2,,,caption_2,correct
30334,16684,the surfer is riding the wave sideways along the beach.,the surfer is riding the bike sideways along the beach.,51314_2,original,30334,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/51314_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30334.jpg,caption_1,,,caption_1,correct
30335,1786,A boy is jumping in the air on his dirt bike.,A boy is jumping in the air on his quad bike.,102331_4,original,30335,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/102331_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30335.jpg,caption_1,,,caption_1,correct
30336,6302,A bus sitting still on the side of the road. ,A bus sitting still on the side of the freeway.,5037_1,original,30336,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/5037_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30336.jpg,caption_1,,,caption_1,correct
30337,12458,A group of kids play on a grassy area and lift their arms up as a Frisbee is just above their heads.,A group of girls play on a grassy area and lift their arms up as a Frisbee is just above their heads.,521819_0,counterfactual,30337,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/521819_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30337.jpg,caption_2,,,caption_2,correct
30338,6212,A large blue and white bus on a road.,A large blue and white bus on a hill.,95843_3,counterfactual,30338,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/95843_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30338.jpg,caption_1,,,caption_2,incorrect
30339,1846,Two planes fly in the air near each other.,Two planes fly in the Atlantic near each other.,135673_1,counterfactual,30339,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/135673_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30339.jpg,caption_1,,,caption_2,incorrect
30340,3315,A room with a bunch of stainless steel items and other accessories.,A room with a bunch of stainless steel chairs and other accessories.,78266_3,original,30340,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/78266_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30340.jpg,caption_1,,,caption_1,correct
30341,23471,A open laptop with a mouse beside it.,A open laptop with a tablet beside it.,321118_4,original,30341,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/321118_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30341.jpg,caption_1,,,caption_1,correct
30342,1189,A crowded city street with cars a bus and a couple riding on a motorcycle. ,A crowded city street with cars a bus and a couple riding on a bicycle.,206487_3,original,30342,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/206487_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30342.jpg,caption_1,,,caption_1,correct
30343,21574,A woman sitting on a couch in front of a laptop.,A woman sitting on a couch in front of a TV.,546717_0,counterfactual,30343,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/546717_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30343.jpg,caption_2,,,caption_2,correct
30344,2545,a boat with some people on it drive through a water way ,a boat with some people on it drive through a water hazard,400803_3,counterfactual,30344,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/400803_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30344.jpg,caption_1,,,caption_2,incorrect
30345,4743,Red fire hydrant on a curb by a street.,Red fire hydrant on a tree by a street.,343315_3,original,30345,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/343315_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30345.jpg,caption_1,,,caption_1,correct
30346,17941,Plate of food with gravy on mesh table with knife,Plate of food with ingredients on mesh table with knife,10583_4,counterfactual,30346,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/10583_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30346.jpg,neither,,,caption_2,neither
30347,14606,a man smiles as some horses pass by him,a boy smiles as some horses pass by him,23034_2,counterfactual,30347,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/23034_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30347.jpg,caption_2,,,caption_2,correct
30348,14889,She is cross-country skiing for the exercise it provides for her.,She is cross-country cycling for the exercise it provides for her.,439522_0,counterfactual,30348,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/439522_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30348.jpg,caption_2,,,caption_2,correct
30349,1060,A template example of a bathroom is shown in bright colors.,A template example of a bathroom is shown in bright orange.,462614_4,original,30349,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/462614_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30349.jpg,caption_1,,,caption_1,correct
30350,6775,A tall giraffe sitting next to a window.,A tall giraffe sitting next to a tree.,442661_3,counterfactual,30350,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/442661_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30350.jpg,caption_1,,,caption_2,incorrect
30351,3488,A bike that is leaning against a rail.,A car that is leaning against a rail.,228436_3,counterfactual,30351,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/228436_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30351.jpg,caption_2,,,caption_2,correct
30352,12521, A picture of skiers skiing on the snow,A group of skiers skiing on the snow,384666_4,original,30352,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/384666_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30352.jpg,both,,,caption_1,both
30353,8745,A large elephant scratching it's back on the side of a pole.,A large elephant scratching it's back on the side of a road.,535156_0,original,30353,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/535156_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30353.jpg,caption_1,,,caption_1,correct
30354,12534,Cut up orange peels on the white plate. ,Cut up orange peels on the white board.,402783_2,counterfactual,30354,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/402783_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30354.jpg,caption_2,,,caption_2,correct
30355,10328,A black cat sitting on a table in front of a laptop. ,A black cat sitting on a table in front of a window.,119828_2,counterfactual,30355,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/119828_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30355.jpg,caption_2,,,caption_2,correct
30356,11095,a cat is on a table next to a remote,a cat is on a table next to a table,476810_0,counterfactual,30356,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/476810_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30356.jpg,both,,,caption_2,both
30357,11011,Traffic is traveling both ways on the busy streeet.,Traffic is traveling both ways on the busy road.,460147_2,counterfactual,30357,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/460147_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30357.jpg,caption_2,,,caption_2,correct
30358,10249,there are many people walking thru the airport with luggage,there are many people walking thru the streets with luggage,520707_3,counterfactual,30358,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/520707_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30358.jpg,caption_1,,,caption_2,incorrect
30359,2760,a motorcycle parked beside a window of some building,a vehicle parked beside a window of some building,488385_3,original,30359,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/488385_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30359.jpg,caption_1,,,caption_1,correct
30360,20201,A comfortable hotel room featuring a big screen television.,A comfortable living room featuring a big screen television.,29596_1,original,30360,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/29596_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30360.jpg,caption_1,,,caption_1,correct
30361,23233,two teddy bear on the arden with some decorations,two teddy bear on the wall with some decorations,153343_3,counterfactual,30361,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/153343_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30361.jpg,neither,,,caption_2,neither
30362,4399,Cars and a bus stopped for a train at a crossing.,Cars and a bus stopped for a moment at a crossing.,57149_1,original,30362,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/57149_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30362.jpg,caption_1,,,caption_1,correct
30363,21921,A red clock tower towering over a lush green park.,A red brick tower towering over a lush green park.,308531_4,original,30363,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/308531_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30363.jpg,caption_1,,,caption_1,correct
30364,16796,two young girls holding doughnuts over their eyes,two young girls holding doughnuts over their heads,459662_3,counterfactual,30364,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/459662_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30364.jpg,caption_1,,,caption_2,incorrect
30365,1862,A person's hand flushing a toilet with a button on top of the tank. ,A student's hand flushing a toilet with a button on top of the tank.,484415_2,original,30365,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/484415_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30365.jpg,caption_1,,,caption_1,correct
30366,6997,A city bus in the parking lot of a building. ,A city bus in the parking lot of a mall.,460967_4,counterfactual,30366,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/460967_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30366.jpg,caption_1,,,caption_2,incorrect
30367,14373,a person jumping a skate board in the air,a person jumping a skate board in the street,169356_1,original,30367,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/169356_1.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30367.jpg,caption_1,,,caption_1,correct
30368,8076,A light shining on the street at night time,A light shining on the city at night time,273617_4,original,30368,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/273617_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30368.jpg,caption_1,,,caption_1,correct
30369,6363,a protest showing people to stop murder on the road,a protest showing people to stop walking on the road,100723_2,counterfactual,30369,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/100723_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30369.jpg,caption_1,,,caption_2,incorrect
30370,2829,A standing toilet in a bathroom next to a window.,A standing toilet in a bathroom next to a sink.,6818_3,original,30370,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/6818_3.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30370.jpg,caption_1,,,caption_1,correct
30371,4871,an apple building and a white bus and people,an apple tree and a white bus and people,306136_2,counterfactual,30371,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/306136_2.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30371.jpg,caption_2,,,caption_2,correct
30372,1820,Young girl with helmet on hold on tight to her father driving the motorcycle.,Young girl with helmet on hold on tight to her father driving the bus.,446651_0,counterfactual,30372,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/446651_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30372.jpg,caption_2,,,caption_2,correct
30373,8014,The light shows safe for animal crossing on the street.,The photo shows safe for animal crossing on the street.,289222_4,original,30373,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/origin_images/289222_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30373.jpg,neither,,,caption_1,neither
30374,3135,A toilet with a poster above it in a bathroom,A toilet with a toilet above it in a bathroom,394328_4,counterfactual,30374,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/394328_4.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30374.jpg,caption_2,,,caption_2,correct
30375,12567,two women in swimsuits riding horses in the water,two girls in swimsuits riding horses in the water,206838_0,counterfactual,30375,/export/share/projects/mcai/counterfactual_tile/instruct-pix2pix/images_slurm/counter_images/206838_0.jpg,/export/share/projects/mcai/counterfactuals_2/output/data_for_annotation/images/30375.jpg,neither,,,caption_2,neither
